State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,12-02-2023,2567,2838,2702
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,19-02-2023,4118,4426,4272
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,26-02-2023,4071,4456,4263
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,05-03-2023,1578,1827,1702
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,12-03-2023,2700,3132,2916
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,19-03-2023,3836,4246,4041
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,26-03-2023,1512,1769,1640
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,02-04-2023,1886,2385,2135
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,09-04-2023,4427,4926,4676
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,16-04-2023,3266,3368,3317
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,23-04-2023,2908,3244,3076
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,30-04-2023,4897,5111,5004
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,07-05-2023,4492,4596,4544
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,14-05-2023,3562,3909,3735
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,21-05-2023,1883,2103,1993
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,28-05-2023,1633,1816,1724
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,04-06-2023,4118,4448,4283
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,11-06-2023,2159,2530,2344
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,18-06-2023,3744,4069,3906
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,25-06-2023,3897,4288,4092
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,02-07-2023,1830,2043,1936
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,09-07-2023,4061,4521,4291
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,16-07-2023,1797,2145,1971
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,23-07-2023,4664,5094,4879
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,30-07-2023,2213,2502,2357
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,06-08-2023,4831,5126,4978
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,13-08-2023,1771,2013,1892
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,20-08-2023,1856,2056,1956
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,27-08-2023,1932,2043,1987
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,03-09-2023,4558,4699,4628
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,10-09-2023,4006,4396,4201
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,17-09-2023,4644,4901,4772
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,24-09-2023,1399,1834,1616
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,01-10-2023,4713,4826,4769
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,08-10-2023,1670,1932,1801
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,15-10-2023,4171,4400,4285
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,22-10-2023,4643,4948,4795
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,29-10-2023,3476,3831,3653
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,05-11-2023,1489,1869,1679
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,12-11-2023,3809,4197,4003
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,19-11-2023,1457,1826,1641
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,26-11-2023,4189,4624,4406
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,03-12-2023,2258,2738,2498
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,10-12-2023,4628,5117,4872
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,17-12-2023,2388,2604,2496
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,24-12-2023,4120,4244,4182
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,31-12-2023,4417,4689,4553
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,07-01-2024,3190,3577,3383
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,14-01-2024,1422,1613,1517
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,21-01-2024,2075,2194,2134
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,28-01-2024,3357,3772,3564
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,04-02-2024,4083,4342,4212
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,11-02-2024,3126,3479,3302
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,18-02-2024,4460,4710,4585
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,25-02-2024,4000,4104,4052
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,03-03-2024,3418,3862,3640
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,10-03-2024,2222,2588,2405
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,17-03-2024,2141,2296,2218
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,24-03-2024,3142,3324,3233
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,31-03-2024,2470,2898,2684
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,07-04-2024,2568,3038,2803
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,14-04-2024,3589,4088,3838
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,21-04-2024,4107,4466,4286
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,28-04-2024,3097,3236,3166
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,05-05-2024,4132,4590,4361
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,12-05-2024,2910,3230,3070
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,19-05-2024,2438,2661,2549
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,26-05-2024,1851,2128,1989
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,02-06-2024,4818,5033,4925
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,09-06-2024,3052,3158,3105
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,16-06-2024,3493,3606,3549
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,23-06-2024,3930,4115,4022
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,30-06-2024,1891,2376,2133
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,07-07-2024,3015,3360,3187
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,14-07-2024,2019,2267,2143
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,21-07-2024,4367,4780,4573
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,28-07-2024,3533,4021,3777
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,04-08-2024,3324,3636,3480
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,11-08-2024,3450,3762,3606
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,18-08-2024,4069,4341,4205
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,25-08-2024,2034,2321,2177
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,01-09-2024,3832,4239,4035
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,08-09-2024,3173,3389,3281
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,15-09-2024,3952,4085,4018
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,22-09-2024,2898,3249,3073
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,29-09-2024,2024,2350,2187
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,06-10-2024,3188,3329,3258
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,13-10-2024,3309,3805,3557
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,20-10-2024,3976,4267,4121
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,27-10-2024,1335,1827,1581
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,03-11-2024,1752,1981,1866
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,10-11-2024,1818,1946,1882
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,17-11-2024,2329,2670,2499
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,24-11-2024,3755,4138,3946
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,01-12-2024,2160,2549,2354
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,08-12-2024,2417,2730,2573
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,15-12-2024,3879,4057,3968
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,22-12-2024,4545,4988,4766
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,29-12-2024,4910,5078,4994
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,05-01-2025,3066,3252,3159
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,12-01-2025,3355,3787,3571
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,19-01-2025,4557,4699,4628
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,26-01-2025,4764,5015,4889
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,02-02-2025,4420,4667,4543
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,09-02-2025,3755,4168,3961
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,16-02-2025,3515,3842,3678
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,23-02-2025,3309,3807,3558
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,02-03-2025,2824,2951,2887
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,09-03-2025,2252,2612,2432
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,16-03-2025,2321,2772,2546
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,23-03-2025,4086,4323,4204
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,30-03-2025,2883,3350,3116
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,06-04-2025,4827,5149,4988
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,13-04-2025,1967,2395,2181
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,20-04-2025,4671,4819,4745
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,27-04-2025,3408,3831,3619
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,04-05-2025,2917,3185,3051
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,11-05-2025,1793,2011,1902
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,18-05-2025,1643,2112,1877
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,25-05-2025,3149,3412,3280
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,01-06-2025,2197,2554,2375
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,08-06-2025,3889,4169,4029
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,15-06-2025,3757,4256,4006
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,22-06-2025,2798,3277,3037
Andhra Pradesh,Annamayya,Annamayya Mandi,Maize,Local,FAQ,29-06-2025,2459,2568,2513
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,01-01-2023,2254,2536,2395
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,08-01-2023,3375,3789,3582
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,15-01-2023,2168,2381,2274
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,22-01-2023,4536,4848,4692
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,29-01-2023,4730,5003,4866
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,05-02-2023,3735,3956,3845
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,12-02-2023,2988,3206,3097
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,19-02-2023,1734,2101,1917
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,26-02-2023,2886,3003,2944
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,05-03-2023,3792,4040,3916
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,12-03-2023,3428,3887,3657
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,19-03-2023,3619,3869,3744
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,26-03-2023,3706,4008,3857
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,02-04-2023,1540,1789,1664
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,09-04-2023,1778,1899,1838
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,16-04-2023,4391,4759,4575
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,23-04-2023,1997,2309,2153
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,30-04-2023,2097,2479,2288
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,07-05-2023,3184,3371,3277
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,14-05-2023,2727,3104,2915
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,21-05-2023,3856,4308,4082
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,28-05-2023,3945,4235,4090
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,04-06-2023,2871,2993,2932
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,11-06-2023,3689,4083,3886
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,18-06-2023,3721,4101,3911
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,25-06-2023,4627,4837,4732
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,02-07-2023,3744,4029,3886
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,09-07-2023,3739,4099,3919
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,16-07-2023,2162,2649,2405
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,23-07-2023,4857,5180,5018
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,30-07-2023,3416,3869,3642
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,06-08-2023,3729,4212,3970
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,13-08-2023,3779,4097,3938
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,20-08-2023,2187,2398,2292
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,27-08-2023,2628,2813,2720
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,03-09-2023,3570,3983,3776
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,10-09-2023,3824,4132,3978
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,17-09-2023,3210,3430,3320
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,24-09-2023,5125,5601,5363
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,01-10-2023,4365,4864,4614
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,08-10-2023,3200,3369,3284
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,15-10-2023,4582,4867,4724
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,22-10-2023,3489,3969,3729
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,29-10-2023,2374,2867,2620
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,05-11-2023,4009,4262,4135
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,12-11-2023,3257,3666,3461
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,19-11-2023,3581,3882,3731
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,26-11-2023,3714,4073,3893
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,03-12-2023,1443,1562,1502
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,10-12-2023,3638,3808,3723
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,17-12-2023,3983,4096,4039
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,24-12-2023,1720,1874,1797
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,31-12-2023,4134,4609,4371
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,07-01-2024,4036,4297,4166
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,14-01-2024,2195,2453,2324
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,21-01-2024,4518,4922,4720
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,28-01-2024,4955,5265,5110
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,04-02-2024,1756,1964,1860
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,11-02-2024,2328,2741,2534
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,18-02-2024,2313,2768,2540
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,25-02-2024,3697,3969,3833
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,03-03-2024,2288,2570,2429
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,10-03-2024,3542,3787,3664
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,17-03-2024,2145,2357,2251
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,24-03-2024,4485,4835,4660
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,31-03-2024,2984,3396,3190
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,07-04-2024,2336,2736,2536
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,14-04-2024,1760,2057,1908
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,21-04-2024,2630,2969,2799
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,28-04-2024,2744,3242,2993
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,05-05-2024,2979,3156,3067
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,12-05-2024,3445,3903,3674
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,19-05-2024,3473,3972,3722
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,26-05-2024,2535,2695,2615
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,02-06-2024,1386,1744,1565
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,09-06-2024,2278,2490,2384
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,16-06-2024,3338,3555,3446
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,23-06-2024,3425,3861,3643
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,30-06-2024,3150,3494,3322
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,07-07-2024,2683,3084,2883
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,14-07-2024,2619,2787,2703
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,21-07-2024,2891,3039,2965
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,28-07-2024,4237,4528,4382
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,04-08-2024,3863,4032,3947
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,11-08-2024,3084,3309,3196
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,18-08-2024,4284,4512,4398
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,25-08-2024,4351,4550,4450
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,01-09-2024,3357,3638,3497
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,08-09-2024,2200,2663,2431
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,15-09-2024,1443,1573,1508
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,22-09-2024,2970,3105,3037
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,29-09-2024,4385,4848,4616
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,06-10-2024,2230,2671,2450
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,13-10-2024,2833,3095,2964
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,20-10-2024,3393,3762,3577
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,27-10-2024,2224,2659,2441
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,03-11-2024,4852,5057,4954
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,10-11-2024,1473,1616,1544
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,17-11-2024,2340,2667,2503
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,24-11-2024,3025,3208,3116
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,01-12-2024,3859,3979,3919
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,08-12-2024,3620,3726,3673
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,15-12-2024,4467,4965,4716
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,22-12-2024,3360,3707,3533
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,29-12-2024,4621,4863,4742
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,05-01-2025,2341,2594,2467
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,12-01-2025,4114,4597,4355
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,19-01-2025,3701,3965,3833
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,26-01-2025,3581,3762,3671
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,02-02-2025,4488,4805,4646
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,09-02-2025,4535,5005,4770
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,16-02-2025,3420,3903,3661
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,23-02-2025,3575,3835,3705
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,02-03-2025,4565,4860,4712
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,09-03-2025,2583,3009,2796
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,16-03-2025,2085,2265,2175
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,23-03-2025,2947,3107,3027
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,30-03-2025,4652,4794,4723
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,06-04-2025,3326,3511,3418
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,13-04-2025,1392,1589,1490
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,20-04-2025,2658,2955,2806
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,27-04-2025,3921,4350,4135
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,04-05-2025,2056,2157,2106
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,11-05-2025,3380,3536,3458
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,18-05-2025,4666,4863,4764
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,25-05-2025,4782,5006,4894
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,01-06-2025,4432,4875,4653
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,08-06-2025,2960,3118,3039
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,15-06-2025,2001,2343,2172
Andhra Pradesh,Annamayya,Annamayya Mandi,Tomato,Local,FAQ,22-06-2025,3102,3233,3167
